title,fuel_type,mileage,power,origin,city,region,reg_month,reg_year,garanty,price_neg,price,link
Mercedes-Benz SL 350 NACIONAL,Gasolina,118000.0,245.0,Nacional,Vila Franca de Xira,Lisboa,Maio,2003.0,1,Valor Fixo,27900.0,https://www.standvirtual.com/anuncio/mercedes-benz-sl-350-nacional-ID8MTPfs.html#0f97e29afa
Land Rover Freelander TD4 Classic,Diesel,284000.0,112.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Junho,2005.0,1,Negociável,6550.0,https://www.standvirtual.com/anuncio/land-rover-freelander-td4-classic-ID8OEoPC.html#0f97e29afa
SEAT Ibiza 1.6 TDi Style,Diesel,55796.0,95.0,Nacional,Covilhã e Canhoso,Castelo Branco,Setembro,2018.0,1,Valor Fixo,17690.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-6-tdi-style-ID8OEoPl.html#0f97e29afa
SEAT Arona 1.0 TSI Style DSG,Gasolina,18000.0,115.0,Nacional,Belém,Lisboa,Março,2019.0,1,Valor Fixo,19850.0,https://www.standvirtual.com/anuncio/seat-arona-1-0-tsi-style-dsg-ID8OEoCO.html#0f97e29afa
Renault Clio Sport Tourer 1.5 dCi Dynamique S,Diesel,111946.0,90.0,,Rio Tinto,Porto,Junho,2015.0,1,Valor Fixo,10950.0,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-1-5-dci-dynamique-s-ID8NJNa8.html#0f97e29afa
Renault Clio 1.5 dCi Dynamique S,Diesel,178000.0,90.0,Nacional,Vila Nova de Famalicão e Calendário,Braga,Setembro,2013.0,1,Valor Fixo,8990.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-dynamique-s-ID8O9cRn.html#0f97e29afa
VW Golf Variant 1.6 TDi BlueMotion Confortline,Diesel,139000.0,110.0,Nacional,Vila Nova de Famalicão e Calendário,Braga,Agosto,2014.0,1,Valor Fixo,12390.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-bluemotion-confortline-ID8O95TT.html#0f97e29afa
Hyundai i20 1.1 CRDi Comfort+Pack Look+JLL16,Diesel,27000.0,75.0,Nacional,Caniço,Ilha da Madeira,Março,2018.0,1,Valor Fixo,14900.0,https://www.standvirtual.com/anuncio/hyundai-i20-1-1-crdi-comfort-pack-look-jll16-ID8OJr0i.html#0f97e29afa
Mercedes-Benz CLK 200 Kompressor Avantgarde,GPL,242000.0,163.0,Nacional,Alfena,Porto,Maio,2008.0,1,Negociável,14500.0,https://www.standvirtual.com/anuncio/mercedes-benz-clk-200-kompressor-avantgarde-ID8O3WT0.html#27d6914f94
Renault Mégane Sport Tourer 1.5 DCI DYNAMIC,Diesel,145000.0,110.0,,Vila Franca de Xira,Lisboa,Junho,2014.0,1,Negociável,12800.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-dynamic-ID8Nihc6.html#27d6914f94
Opel Astra Caravan 1.7 CDTi Cosmo ecoFLEX,Diesel,210000.0,110.0,,Vila Nova de Famalicão e Calendário,Braga,Junho,2010.0,1,Negociável,6990.0,https://www.standvirtual.com/anuncio/opel-astra-caravan-1-7-cdti-cosmo-ecoflex-ID8NkI26.html#27d6914f94
VW Golf Variant,Diesel,145000.0,110.0,,Vila Franca de Xira,Lisboa,Junho,2015.0,1,Negociável,13999.0,https://www.standvirtual.com/anuncio/vw-golf-variant-ID8Mk5FL.html#27d6914f94
Hyundai Tucson 1.7 CRDi Executive DCT,Diesel,46000.0,141.0,Nacional,Palmela,Setúbal,Junho,2017.0,1,Negociável,24500.0,https://www.standvirtual.com/anuncio/hyundai-tucson-1-7-crdi-executive-dct-ID8OJo69.html#27d6914f94
Citroën Saxo 1.5 D Exclusive,Diesel,216000.0,58.0,,"Custóias, Leça do Balio e Guifões",Porto,Abril,1999.0,1,Negociável,2300.0,https://www.standvirtual.com/anuncio/citron-saxo-1-5-d-exclusive-ID8OJqZw.html#27d6914f94
Audi A4,Diesel,147000.0,150.0,Importado,Vila Franca de Xira,Lisboa,Novembro,2015.0,1,Valor Fixo,23999.0,https://www.standvirtual.com/anuncio/audi-a4-ID8MvcMJ.html#27d6914f94
Peugeot 208 1.4 Hdi Active Nacional,Diesel,145000.0,68.0,Nacional,Vagos e Santo António,Aveiro,Junho,2014.0,1,Negociável,11000.0,https://www.standvirtual.com/anuncio/peugeot-208-1-4-hdi-active-nacional-ID8OkEP7.html#27d6914f94
Mercedes-Benz A 180 Cdi Novo Modelo Nacional,Diesel,39000.0,109.0,Nacional,Vagos e Santo António,Aveiro,Setembro,2018.0,1,Negociável,28950.0,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-cdi-novo-modelo-nacional-ID8NxzCj.html#27d6914f94
Ford Fiesta 1.5 TDCi Business,Diesel,19000.0,85.0,Nacional,Laranjeiro e Feijó,Setúbal,Março,2018.0,1,Negociável,15400.0,https://www.standvirtual.com/anuncio/ford-fiesta-1-5-tdci-business-ID8Ofpox.html#27d6914f94
Mercedes-Benz C 220 AVANTGARDE,Diesel,130000.0,170.0,Importado,Vila Franca de Xira,Lisboa,Abril,2017.0,1,Negociável,27800.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-avantgarde-ID8OjxUb.html#27d6914f94
Mercedes-Benz CLA 220 CDi Urban Aut.,Diesel,90000.0,170.0,,São Domingos de Rana,Lisboa,Abril,2014.0,1,Negociável,29700.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-220-cdi-urban-aut-ID8Li0Ta.html#27d6914f94
Opel Astra Cabrio G 1.6 16V,Gasolina,210000.0,100.0,Nacional,São Domingos de Rana,Lisboa,Julho,2002.0,1,Negociável,6400.0,https://www.standvirtual.com/anuncio/opel-astra-cabrio-g-1-6-16v-ID8MRqjP.html#27d6914f94
Audi A3 Sportback 1.6 TDi Attraction Ultra,Diesel,150000.0,110.0,,São Domingos de Rana,Lisboa,Setembro,2014.0,1,Negociável,17400.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-1-6-tdi-attraction-ultra-ID8O5hWM.html#27d6914f94
Renault Grand Scénic,Gasolina,40000.0,115.0,,São Domingos de Rana,Lisboa,Junho,2017.0,1,Negociável,21400.0,https://www.standvirtual.com/anuncio/renault-grand-scnic-ID8O5bYh.html#27d6914f94
Peugeot 308 SW 1.6 BlueHDi Allure,Diesel,140000.0,120.0,,São Domingos de Rana,Lisboa,Dezembro,2015.0,1,Negociável,14800.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-allure-ID8OaegV.html#27d6914f94
Opel Astra GTC 1.7 Cdti 110 Cv Nacional,Diesel,203000.0,110.0,Nacional,Vagos e Santo António,Aveiro,Dezembro,2009.0,1,Negociável,9000.0,https://www.standvirtual.com/anuncio/opel-astra-gtc-1-7-cdti-110-cv-nacional-ID8Okfl4.html#27d6914f94
Audi A3 Sportback 1.6 TDi Advance,Diesel,133000.0,110.0,,Vagos e Santo António,Aveiro,Junho,2014.0,1,Valor Fixo,15000.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-1-6-tdi-advance-ID8O9sXE.html#27d6914f94
Citroën C4 Grand Picasso 1.6 BlueHDi Exclusive EAT6,Diesel,125000.0,120.0,Importado,Madalena e Samaiões,Vila Real,Julho,2015.0,1,Negociável,13600.0,https://www.standvirtual.com/anuncio/citron-c4-grand-picasso-1-6-bluehdi-exclusive-eat6-ID8OJqXR.html#27d6914f94
BMW 216 Active Tourer d Line Luxury,Diesel,72695.0,116.0,Nacional,Carcavelos e Parede,Lisboa,Setembro,2015.0,1,Negociável,18890.0,https://www.standvirtual.com/anuncio/bmw-216-active-tourer-d-line-luxury-ID8OAnQW.html#27d6914f94
Mercedes-Benz C 220 cdi avantgarde,Diesel,125364.0,170.0,,Vagos e Santo António,Aveiro,Março,2014.0,1,Valor Fixo,28000.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-cdi-avantgarde-ID8N9KOK.html#27d6914f94
Peugeot 2008 1.6 E-Hdi Bussines Automatica,Diesel,149000.0,92.0,,Vagos e Santo António,Aveiro,Abril,2015.0,1,Negociável,13750.0,https://www.standvirtual.com/anuncio/peugeot-2008-1-6-e-hdi-bussines-automatica-ID8O9vrf.html#27d6914f94
Peugeot RCZ 2.0 Hdi C-Gps,Diesel,84000.0,163.0,,Vagos e Santo António,Aveiro,Março,2012.0,1,Valor Fixo,22500.0,https://www.standvirtual.com/anuncio/peugeot-rcz-2-0-hdi-c-gps-ID8O3XA2.html#27d6914f94
Renault Clio Sport Tourer 1.5 dCi Confort,Diesel,145000.0,90.0,,Fernão Ferro,Setúbal,Outubro,2015.0,1,Negociável,12499.0,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-1-5-dci-confort-ID8OEmYI.html#27d6914f94
Mercedes-Benz C 220,Diesel,175818.0,170.0,,Milharado,Lisboa,Dezembro,2016.0,1,Negociável,29500.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-ID8OJqXf.html#27d6914f94
Peugeot Partner 1.6 HDI,Diesel,205000.0,75.0,,Bougado (São Martinho e Santiago),Porto,Outubro,2013.0,0,Valor Fixo,5950.0,https://www.standvirtual.com/anuncio/peugeot-partner-1-6-hdi-ID8OksVd.html#27d6914f94
Renault Modus 1.2 Confort,Gasolina,160523.0,75.0,,Silvares,Braga,Abril,2006.0,1,Negociável,4250.0,https://www.standvirtual.com/anuncio/renault-modus-1-2-confort-ID8OEmMG.html#27d6914f94
Mitsubishi Colt 1.5 DI-D E-Motion,Diesel,304767.0,95.0,,Silvares,Braga,Fevereiro,2008.0,1,Negociável,3900.0,https://www.standvirtual.com/anuncio/mitsubishi-colt-1-5-di-d-e-motion-ID8Odzah.html#27d6914f94
Ford Focus SW 1.6 TDCi Trend,Diesel,159134.0,109.0,,Requião,Braga,Março,2009.0,1,Negociável,6950.0,https://www.standvirtual.com/anuncio/ford-focus-sw-1-6-tdci-trend-ID8OjdLl.html#27d6914f94
VW Passat Variant V. 1.9 TDi Confortline,Diesel,386439.0,110.0,,Requião,Braga,Junho,1998.0,1,Negociável,2250.0,https://www.standvirtual.com/anuncio/vw-passat-variant-v-1-9-tdi-confortline-ID8OjcK8.html#27d6914f94
Ford Focus 1.6 TDCI Connection,Diesel,230592.0,90.0,,Silvares,Braga,Maio,2007.0,1,Negociável,5250.0,https://www.standvirtual.com/anuncio/ford-focus-1-6-tdci-connection-ID8O7PRz.html#27d6914f94
Opel Corsa 1.3 CDTi Color Edition,Diesel,108001.0,95.0,Nacional,Esposende,Braga,Fevereiro,2016.0,1,Negociável,9990.0,https://www.standvirtual.com/anuncio/opel-corsa-1-3-cdti-color-edition-ID8OJqTN.html#27d6914f94
Mercedes-Benz C 200 AMG Line Aut.,Gasolina,145924.0,184.0,Importado,Nogueiró e Tenões,Braga,Março,2015.0,1,Negociável,27800.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-amg-line-aut-ID8MyPT6.html#191607f1d6
Fiat 500L,Diesel,148000.0,95.0,,Fernão Ferro,Setúbal,Novembro,2016.0,1,Negociável,11999.0,https://www.standvirtual.com/anuncio/fiat-500l-ID8Ofoli.html#191607f1d6
Peugeot 308 SW,Diesel,161000.0,120.0,Importado,"Requeixo, Nossa Senhora de Fátima e Nariz",Aveiro,Março,2015.0,1,Negociável,11200.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-ID8OJqWV.html#191607f1d6
Mercedes-Benz C 200 CDI Classic BE,Diesel,94325.0,136.0,Nacional,São João de Ver,Aveiro,Abril,2013.0,1,Negociável,19499.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-cdi-classic-be-ID8OJps7.html#191607f1d6
Mercedes-Benz C 350 C 350 Hybrid,Híbrido (Gasolina),103002.0,282.0,,Parque das Nações,Lisboa,Junho,2016.0,1,Negociável,28900.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-350-c-350-hybrid-ID8OJqWI.html#191607f1d6
BMW 320,Diesel,200000.0,177.0,Importado,Cervães,Braga,Fevereiro,2008.0,1,Negociável,14900.0,https://www.standvirtual.com/anuncio/bmw-320-ID8OJqWm.html#191607f1d6
Ford Kuga 1.5 TDCI ST-LINE,Diesel,20020.0,120.0,,Quinta do Anjo,Setúbal,Maio,2017.0,1,Negociável,26500.0,https://www.standvirtual.com/anuncio/ford-kuga-1-5-tdci-st-line-ID8OblO0.html#191607f1d6
BMW 318 D look Pack M,Diesel,185000.0,143.0,Importado,Fernão Ferro,Setúbal,Maio,2013.0,1,Negociável,19900.0,https://www.standvirtual.com/anuncio/bmw-318-d-look-pack-m-ID8NIBSu.html#191607f1d6
VW Golf 1.9 TDi 4M Highline EC,Diesel,345000.0,115.0,,"Custóias, Leça do Balio e Guifões",Porto,Março,1999.0,1,Negociável,3750.0,https://www.standvirtual.com/anuncio/vw-golf-1-9-tdi-4m-highline-ec-ID8OJqUY.html#191607f1d6
Peugeot 108,Gasolina,30000.0,69.0,,Mafamude e Vilar do Paraíso,Porto,Maio,2015.0,1,Negociável,7990.0,https://www.standvirtual.com/anuncio/peugeot-108-ID8O602N.html#191607f1d6
Hyundai Matrix 1.6i,Gasolina,126626.0,103.0,,Silvares,Braga,Setembro,2001.0,1,Negociável,2250.0,https://www.standvirtual.com/anuncio/hyundai-matrix-1-6i-ID8OJqU1.html#191607f1d6
Fiat Grande Punto,Gasolina,60425.0,65.0,,Mafamude e Vilar do Paraíso,Porto,Setembro,2009.0,1,Negociável,5995.0,https://www.standvirtual.com/anuncio/fiat-grande-punto-ID8O9TIP.html#191607f1d6
Toyota Corolla 1.3i XL,GPL,202329.0,75.0,,Silvares,Braga,Julho,1991.0,1,Negociável,1150.0,https://www.standvirtual.com/anuncio/toyota-corolla-1-3i-xl-ID8OJqTR.html#191607f1d6
Nissan Micra 1.2 Acenta,Gasolina,87000.0,80.0,Nacional,Viseu,Viseu,Abril,2011.0,1,Negociável,6250.0,https://www.standvirtual.com/anuncio/nissan-micra-1-2-acenta-ID8OJqTE.html#191607f1d6
Ford Focus,Diesel,60000.0,120.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Fevereiro,2017.0,1,Valor Fixo,13650.0,https://www.standvirtual.com/anuncio/ford-focus-ID8On6A8.html#191607f1d6
Fiat Panda 1.2 Lounge S&S,Gasolina,48000.0,69.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Junho,2017.0,1,Negociável,7500.0,https://www.standvirtual.com/anuncio/fiat-panda-1-2-lounge-s-s-ID8ODSst.html#191607f1d6
Citroën C4 1.6 HDi 110 VTR Pack,Diesel,193000.0,110.0,,Batalha,Leiria,Agosto,2005.0,1,Valor Fixo,4350.0,https://www.standvirtual.com/anuncio/citron-c4-1-6-hdi-110-vtr-pack-ID8OJqSj.html#191607f1d6
Opel Corsa 1.2 Dynamic,Gasolina,53000.0,70.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Junho,2017.0,1,Negociável,9350.0,https://www.standvirtual.com/anuncio/opel-corsa-1-2-dynamic-ID8ODSPj.html#191607f1d6
Nissan Navara,Diesel,158923.0,170.0,,Vila do Conde,Porto,Fevereiro,2011.0,1,Negociável,13800.0,https://www.standvirtual.com/anuncio/nissan-navara-ID8ODRqW.html#191607f1d6
Ford Focus SW 1.5Tdci Sports Tourer  Trend+ 120Cv,Diesel,62000.0,120.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Junho,2017.0,1,Negociável,14600.0,https://www.standvirtual.com/anuncio/ford-focus-sw-1-5tdci-sports-tourer-trend-120cv-ID8OhL9y.html#191607f1d6
Ford Focus SW,Diesel,67000.0,120.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Junho,2017.0,1,Negociável,14600.0,https://www.standvirtual.com/anuncio/ford-focus-sw-ID8NITw6.html#191607f1d6
Renault Mégane 1.5 dCi L. Dynamique,Diesel,237000.0,80.0,,"Custóias, Leça do Balio e Guifões",Porto,Abril,2003.0,1,Negociável,2750.0,https://www.standvirtual.com/anuncio/renault-mgane-1-5-dci-l-dynamique-ID8OJqSK.html#191607f1d6
SEAT Ibiza 1.0 Style Ecomotive,Gasolina,69000.0,75.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Março,2016.0,1,Negociável,9450.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-0-style-ecomotive-ID8OhLnY.html#191607f1d6
VW Golf 1.6 TDI Confortline DSG,Diesel,133000.0,115.0,,Parque das Nações,Lisboa,Janeiro,2017.0,1,Valor Fixo,16299.0,https://www.standvirtual.com/anuncio/vw-golf-1-6-tdi-confortline-dsg-ID8OyPFD.html#191607f1d6
Mercedes-Benz E 220 Elegance,Diesel,420000.0,143.0,,Silgueiros,Viseu,Abril,2004.0,1,Negociável,6750.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-220-elegance-ID8OJqRE.html#191607f1d6
VW Golf Plus 1.9 TDi Confortline,Diesel,211126.0,105.0,Nacional,Avenidas Novas,Lisboa,Maio,2007.0,1,Valor Fixo,7400.0,https://www.standvirtual.com/anuncio/vw-golf-plus-1-9-tdi-confortline-ID8OEmDJ.html#191607f1d6
VW Polo (Polo 1.0 Confortline),Gasolina,38442.0,75.0,,Samora Correia,Santarém,Abril,2018.0,1,Valor Fixo,13200.0,https://www.standvirtual.com/anuncio/vw-polo-polo-1-0-confortline-ID8OJqQz.html#191607f1d6
Audi A3 Sportback 1.6 tdi Advance,Diesel,126460.0,110.0,Nacional,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Aveiro,Agosto,2013.0,1,Valor Fixo,18250.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-1-6-tdi-advance-ID8Nz1Dc.html#191607f1d6
Hyundai Matrix 1.5 CRDi GL,Diesel,308000.0,82.0,,"Custóias, Leça do Balio e Guifões",Porto,Janeiro,2002.0,1,Valor Fixo,2400.0,https://www.standvirtual.com/anuncio/hyundai-matrix-1-5-crdi-gl-ID8OJqQm.html#191607f1d6
VW Sharan 2.0 TDI DSG 7 Lug.,Diesel,143070.0,140.0,Nacional,Vila do Conde,Porto,Janeiro,2013.0,1,Valor Fixo,19900.0,https://www.standvirtual.com/anuncio/vw-sharan-2-0-tdi-dsg-7-lug-ID8OanSe.html#191607f1d6
Peugeot 3008 1.6 BlueHDi Active,Diesel,68000.0,120.0,Nacional,Belém,Lisboa,Novembro,2017.0,1,Valor Fixo,24650.0,https://www.standvirtual.com/anuncio/peugeot-3008-1-6-bluehdi-active-ID8OEoNj.html#191607f1d6
Peugeot 208 1.6 BlueHDi Style,Diesel,31134.0,75.0,Nacional,Covilhã e Canhoso,Castelo Branco,Março,2018.0,1,Valor Fixo,16480.0,https://www.standvirtual.com/anuncio/peugeot-208-1-6-bluehdi-style-ID8OEoHt.html#191607f1d6
Mercedes-Benz 190 D 2.0,Diesel,319000.0,71.0,,Parque das Nações,Lisboa,Abril,1989.0,0,Valor Fixo,2200.0,https://www.standvirtual.com/anuncio/mercedes-benz-190-d-2-0-ID8On6UM.html#268ee9474d
Renault Kadjar 1.5 dCi Exclusive,Diesel,117000.0,110.0,,Paranhos,Porto,Janeiro,2016.0,1,Negociável,17990.0,https://www.standvirtual.com/anuncio/renault-kadjar-1-5-dci-exclusive-ID8OJqPY.html#268ee9474d
BMW 530 dA,Diesel,272000.0,218.0,Nacional,Leiria,Leiria,Janeiro,2004.0,1,Negociável,11250.0,https://www.standvirtual.com/anuncio/bmw-530-da-ID8OJqOH.html#268ee9474d
Renault Mégane Break,Diesel,186200.0,110.0,,Merelim (São Pedro) e Frossos,Braga,Novembro,2014.0,1,Valor Fixo,8750.0,https://www.standvirtual.com/anuncio/renault-mgane-break-ID8OJqOC.html#268ee9474d
Peugeot 508 SW 1.6 BlueHDi Allure,Diesel,116000.0,120.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Junho,2015.0,1,Valor Fixo,17950.0,https://www.standvirtual.com/anuncio/peugeot-508-sw-1-6-bluehdi-allure-ID8OtJ65.html#268ee9474d
Renault Mégane Sport Tourer 1.5 dCi Limited,Diesel,161000.0,110.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Setembro,2016.0,1,Valor Fixo,12950.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-limited-ID8OtJ5x.html#268ee9474d
VW Golf 1.6 TDi Highline DSG,Diesel,139000.0,110.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Agosto,2015.0,1,Valor Fixo,16950.0,https://www.standvirtual.com/anuncio/vw-golf-1-6-tdi-highline-dsg-ID8OtJ4M.html#268ee9474d
SEAT Ibiza 1.4 TDi Reference,Diesel,48000.0,90.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Agosto,2017.0,1,Valor Fixo,13450.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-4-tdi-reference-ID8OtJ3H.html#268ee9474d
Peugeot 208 1.6 BlueHDi Allure,Diesel,137000.0,100.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Julho,2016.0,1,Valor Fixo,13950.0,https://www.standvirtual.com/anuncio/peugeot-208-1-6-bluehdi-allure-ID8OtJ1E.html#268ee9474d
Smart ForFour 1.0 Perfect Aut.,Gasolina,2000.0,90.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Julho,2018.0,1,Valor Fixo,15500.0,https://www.standvirtual.com/anuncio/smart-forfour-1-0-perfect-aut-ID8OtJ0s.html#268ee9474d
SEAT Ibiza 1.0 Reference,Gasolina,34000.0,75.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Fevereiro,2018.0,1,Valor Fixo,13950.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-0-reference-ID8OtIZK.html#268ee9474d
Renault Captur 0.9 TCe Exclusive,Gasolina,6000.0,90.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Fevereiro,2019.0,1,Valor Fixo,16950.0,https://www.standvirtual.com/anuncio/renault-captur-0-9-tce-exclusive-ID8OtIZs.html#268ee9474d
Renault Clio 0.9 TCe Limited,Gasolina,6000.0,90.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Fevereiro,2019.0,1,Valor Fixo,14950.0,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-limited-ID8OtIZ2.html#268ee9474d
Ford C-Max,Diesel,341000.0,110.0,,"Custóias, Leça do Balio e Guifões",Porto,Novembro,2004.0,1,Negociável,4500.0,https://www.standvirtual.com/anuncio/ford-c-max-ID8OJqOw.html#268ee9474d
Renault Clio 1.5 DCI DYNAMIQUE S / GPS,Diesel,75000.0,90.0,,Brito,Braga,Janeiro,2016.0,1,Negociável,11750.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-dynamique-s-gps-ID8OJqOq.html#268ee9474d
Ford Mondeo 1.8 TDCi Titanium,Diesel,161000.0,125.0,Nacional,Avenidas Novas,Lisboa,Julho,2007.0,0,Valor Fixo,6790.0,https://www.standvirtual.com/anuncio/ford-mondeo-1-8-tdci-titanium-ID8OJqGD.html#268ee9474d
Renault Clio 1.5 dCi Limited,Diesel,14000.0,90.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Julho,2018.0,1,Valor Fixo,16950.0,https://www.standvirtual.com/anuncio/renault-clio-1-5-dci-limited-ID8OtIYL.html#268ee9474d
SEAT Leon ST 1.6 TDi Style S&amp;S,Diesel,137000.0,115.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Abril,2017.0,1,Valor Fixo,16950.0,https://www.standvirtual.com/anuncio/seat-leon-st-1-6-tdi-style-s-amps-ID8OtIYB.html#268ee9474d
Renault Mégane Sport Tourer 1.5 dCi Intense,Diesel,83000.0,110.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Julho,2017.0,1,Valor Fixo,18950.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-intense-ID8OtIXp.html#268ee9474d
Opel Adam 1.2 Glam,Gasolina,25000.0,69.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Março,2018.0,1,Valor Fixo,12950.0,https://www.standvirtual.com/anuncio/opel-adam-1-2-glam-ID8OtIVV.html#268ee9474d
VW Polo 1.2 TDi Street,Diesel,52000.0,75.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Março,2014.0,1,Valor Fixo,11950.0,https://www.standvirtual.com/anuncio/vw-polo-1-2-tdi-street-ID8OtIVr.html#268ee9474d
Renault Mégane Sport Tourer 1.5 dCi GT Line,Diesel,103000.0,110.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Março,2015.0,1,Valor Fixo,14950.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-gt-line-ID8MXlS0.html#268ee9474d
VW Golf Variant 1.6 TDi Confortline,Diesel,137000.0,105.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Outubro,2014.0,1,Valor Fixo,13950.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8MXlRC.html#268ee9474d
SEAT Ibiza ST 1.4 TDi FR,Diesel,139000.0,105.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Fevereiro,2016.0,1,Valor Fixo,14950.0,https://www.standvirtual.com/anuncio/seat-ibiza-st-1-4-tdi-fr-ID8MROZ1.html#268ee9474d
Peugeot 2008 1.4 HDi Active,Diesel,123000.0,68.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Dezembro,2014.0,1,Valor Fixo,13950.0,https://www.standvirtual.com/anuncio/peugeot-2008-1-4-hdi-active-ID8MP1Mo.html#268ee9474d
Toyota Yaris 1.4 D-4D Sport+,Diesel,93000.0,90.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Outubro,2014.0,1,Valor Fixo,12950.0,https://www.standvirtual.com/anuncio/toyota-yaris-1-4-d-4d-sport-ID8OtIV3.html#268ee9474d
VW CC 2.0 TDi BlueMotion,Diesel,150000.0,184.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Novembro,2015.0,1,Valor Fixo,24950.0,https://www.standvirtual.com/anuncio/vw-cc-2-0-tdi-bluemotion-ID8MwvXv.html#268ee9474d
SEAT Leon ST 1.6 TDi Style Ecomotive,Diesel,97000.0,110.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Janeiro,2016.0,1,Valor Fixo,15950.0,https://www.standvirtual.com/anuncio/seat-leon-st-1-6-tdi-style-ecomotive-ID8OtIWD.html#268ee9474d
Toyota Auris 1.4 D-4D Comfort,Diesel,49000.0,90.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Março,2015.0,1,Valor Fixo,16950.0,https://www.standvirtual.com/anuncio/toyota-auris-1-4-d-4d-comfort-ID8OtIWg.html#268ee9474d
SEAT Ibiza 1.2 TDi Style,Diesel,126000.0,75.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Maio,2015.0,1,Valor Fixo,11950.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-2-tdi-style-ID8OtIW2.html#268ee9474d
Peugeot 308 SW 1.6 BlueHDi Style,Diesel,47000.0,100.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Dezembro,2016.0,1,Valor Fixo,16950.0,https://www.standvirtual.com/anuncio/peugeot-308-sw-1-6-bluehdi-style-ID8OtIUS.html#268ee9474d
Opel Corsa 1.3 CDTi Go!,Diesel,130000.0,95.0,Nacional,"Gondomar (São Cosme), Valbom e Jovim",Porto,Dezembro,2014.0,1,Valor Fixo,10950.0,https://www.standvirtual.com/anuncio/opel-corsa-1-3-cdti-go-ID8OtIUI.html#268ee9474d
