title,fuel_type,mileage,power,origin,city,region,reg_month,reg_year,garanty,price_neg,price,link
BMW 320 d Navigator II,Diesel,139000.0,150.0,Nacional,Malagueira e Horta das Figueiras,Évora,Janeiro,2005.0,1,Negociável,8990.0,https://www.standvirtual.com/anuncio/bmw-320-d-navigator-ii-ID8OFIee.html#c833bd4b80
Fiat Grande Punto 1.2 Dynamic,Gasolina,99850.0,65.0,,Lumiar,Lisboa,Novembro,2009.0,1,Negociável,4880.0,https://www.standvirtual.com/anuncio/fiat-grande-punto-1-2-dynamic-ID8OFIdI.html#c833bd4b80
Renault Mégane Break 1.5 dCi SE Exclusive,Diesel,310000.0,105.0,,Palhais e Coina,Setúbal,Outubro,2006.0,0,Negociável,4250.0,https://www.standvirtual.com/anuncio/renault-mgane-break-1-5-dci-se-exclusive-ID8OFI9Y.html#c833bd4b80
Outra não listada Caterham Birkin Seven Sprint,Gasolina,14256.0,120.0,,Carnaxide e Queijas,Lisboa,Novembro,1994.0,0,Negociável,23900.0,https://www.standvirtual.com/anuncio/outra-no-listada-caterham-birkin-seven-sprint-ID8NuUiL.html#c833bd4b80
Renault Mégane 1.5 dCi Dynamique,Diesel,280000.0,85.0,,Palhais e Coina,Setúbal,Fevereiro,2005.0,0,Negociável,3750.0,https://www.standvirtual.com/anuncio/renault-mgane-1-5-dci-dynamique-ID8OFI4P.html#c833bd4b80
Mercedes-Benz C 220 CDI Elegance B340,Diesel,230000.0,143.0,,Algueirão-Mem Martins,Lisboa,Setembro,2003.0,0,Valor Fixo,6100.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-cdi-elegance-b340-ID8OFgAZ.html#c833bd4b80
VW Polo,Diesel,122000.0,90.0,,Algueirão-Mem Martins,Lisboa,Março,2014.0,1,Valor Fixo,10000.0,https://www.standvirtual.com/anuncio/vw-polo-ID8OK8fw.html#c833bd4b80
Mercedes-Benz Vito,Diesel,360000.0,140.0,,Algueirão-Mem Martins,Lisboa,Março,2011.0,0,Negociável,12500.0,https://www.standvirtual.com/anuncio/mercedes-benz-vito-ID8OFDgW.html#c833bd4b80
"BMW 520 d TOURING, TUDO PAGO ATÉ 2021!",Diesel,211000.0,177.0,Nacional,Barcarena,Lisboa,Fevereiro,2008.0,0,Negociável,11100.0,https://www.standvirtual.com/anuncio/bmw-520-d-touring-tudo-pago-at-2021-ID8OFHSR.html#c833bd4b80
Opel Astra Caravan Cosmo,Diesel,178500.0,125.0,Nacional,Santa Marinha e São Pedro da Afurada,Porto,Julho,2010.0,0,Valor Fixo,6000.0,https://www.standvirtual.com/anuncio/opel-astra-caravan-cosmo-ID8OEZUC.html#c833bd4b80
Volvo C70 2.0 D Momentum,Diesel,92000.0,136.0,Nacional,Válega,Aveiro,Abril,2008.0,1,Negociável,12500.0,https://www.standvirtual.com/anuncio/volvo-c70-2-0-d-momentum-ID8OFHPT.html#c833bd4b80
BMW 535 D pack m,Diesel,270000.0,272.0,Nacional,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",Porto,Março,2005.0,0,Negociável,15850.0,https://www.standvirtual.com/anuncio/bmw-535-d-pack-m-ID8OFHHg.html#c833bd4b80
Porsche Boxster,Gasolina,127000.0,220.0,,Montijo e Afonsoeiro,Setúbal,Março,2000.0,1,Negociável,19500.0,https://www.standvirtual.com/anuncio/porsche-boxster-ID8OitaY.html#c833bd4b80
VW Golf Variant 1.6 TDi Sportline,Diesel,130000.0,105.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Agosto,2013.0,0,Negociável,12950.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-sportline-ID8OFHC3.html#c833bd4b80
Jaguar F-Pace 2.0 i4D Pure,Diesel,82700.0,163.0,,Corroios,Setúbal,Maio,2016.0,0,Negociável,41200.0,https://www.standvirtual.com/anuncio/jaguar-f-pace-2-0-i4d-pure-ID8OFDTs.html#c833bd4b80
Mitsubishi Space Star 1.2 SPICY,Gasolina,28932.0,80.0,Nacional,Barcarena,Lisboa,Junho,2018.0,1,Negociável,9900.0,https://www.standvirtual.com/anuncio/mitsubishi-space-star-1-2-spicy-ID8OFucZ.html#c833bd4b80
Audi A6 1.8 TURBO NACIONAL,Gasolina,145000.0,150.0,Nacional,Campolide,Lisboa,Agosto,1997.0,0,Negociável,3000.0,https://www.standvirtual.com/anuncio/audi-a6-1-8-turbo-nacional-ID8OFHkq.html#166c76fbc4
Mitsubishi ASX 1.6 MIVEC INTENSE,Gasolina,15000.0,117.0,,Cascais e Estoril,Lisboa,Fevereiro,2019.0,0,Negociável,20500.0,https://www.standvirtual.com/anuncio/mitsubishi-asx-1-6-mivec-intense-ID8OFxnd.html#166c76fbc4
Audi A6 Avant 2.7 TDi V6,Diesel,285000.0,180.0,Nacional,Maia,Porto,Julho,2007.0,0,Valor Fixo,8999.0,https://www.standvirtual.com/anuncio/audi-a6-avant-2-7-tdi-v6-ID8ObAHc.html#166c76fbc4
Nissan Qashqai 1.5 DCI N-CONNECTA J18,Diesel,34200.0,110.0,Nacional,Leiria,Leiria,Setembro,2017.0,1,Valor Fixo,22000.0,https://www.standvirtual.com/anuncio/nissan-qashqai-1-5-dci-n-connecta-j18-ID8OChNb.html#166c76fbc4
Renault Mégane Sport Tourer 1.5 dCi Bose Edition EDC,Diesel,123415.0,115.0,,Lomar e Arcos,Braga,Dezembro,2016.0,0,Negociável,14950.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-bose-edition-edc-ID8NAhVA.html#166c76fbc4
Mercedes-Benz CLS 250 SB,Diesel,76245.0,204.0,,"Aldoar, Foz do Douro e Nevogilde",Porto,Março,2015.0,0,Negociável,35115.0,https://www.standvirtual.com/anuncio/mercedes-benz-cls-250-sb-ID8O9XlR.html#166c76fbc4
Mercedes-Benz C 220 Avantgard,Diesel,154300.0,170.0,,Odivelas,Lisboa,Maio,2016.0,0,Valor Fixo,25400.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-avantgard-ID8OFGiU.html#166c76fbc4
Audi A1 TFSI,Gasolina,34000.0,95.0,,"Almada, Cova da Piedade, Pragal e Cacilhas",Setúbal,Julho,2017.0,0,Negociável,13900.0,https://www.standvirtual.com/anuncio/audi-a1-tfsi-ID8OmK7a.html#166c76fbc4
VW New Beetle Cabriolet 1.6 TDi Design DSG,Diesel,54000.0,105.0,,Cascais e Estoril,Lisboa,Março,2014.0,1,Negociável,18500.0,https://www.standvirtual.com/anuncio/vw-new-beetle-cabriolet-1-6-tdi-design-dsg-ID8OtLzB.html#166c76fbc4
Mercedes-Benz C 220,Diesel,160000.0,177.0,,Portimão,Faro,Janeiro,2012.0,0,Negociável,22500.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-ID8NWFph.html#166c76fbc4
Nissan Patrol GR 2.8 TD SE,Diesel,188400.0,130.0,Nacional,Aradas,Aveiro,Outubro,1999.0,0,Negociável,14950.0,https://www.standvirtual.com/anuncio/nissan-patrol-gr-2-8-td-se-ID8OFFH0.html#166c76fbc4
Aixam Scouty R,Diesel,35000.0,4.0,,Cascais e Estoril,Lisboa,Junho,2011.0,1,Valor Fixo,6300.0,https://www.standvirtual.com/anuncio/aixam-scouty-r-ID8OFFFa.html#166c76fbc4
Jaguar F-Type,Gasolina,45000.0,340.0,,Alcântara,Lisboa,Abril,2017.0,0,Valor Fixo,57500.0,https://www.standvirtual.com/anuncio/jaguar-f-type-ID8Ny3k7.html#166c76fbc4
Renault Mégane Sport Tourer 1.5 dCi GT Line,Diesel,49900.0,110.0,,"Assunção, Ajuda, Salvador e Santo Ildefonso",Portalegre,Abril,2017.0,0,Valor Fixo,16499.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-gt-line-ID8OFFi2.html#166c76fbc4
MINI Cooper,Diesel,130000.0,116.0,,Cantanhede e Pocariça,Coimbra,Outubro,2014.0,0,Negociável,13400.0,https://www.standvirtual.com/anuncio/mini-cooper-ID8OFFhe.html#166c76fbc4
Ford Fiesta 1.4 TDCi Ghia,Diesel,190000.0,70.0,Nacional,Queluz e Belas,Lisboa,Outubro,2004.0,0,Negociável,2890.0,https://www.standvirtual.com/anuncio/ford-fiesta-1-4-tdci-ghia-ID8Nv706.html#166c76fbc4
Jeep Grand Cherokee 2.5 TD,Diesel,300000.0,115.0,Nacional,Queluz e Belas,Lisboa,Março,1997.0,0,Valor Fixo,2750.0,https://www.standvirtual.com/anuncio/jeep-grand-cherokee-2-5-td-ID8NKG5L.html#166c76fbc4
Fiat Grande Punto 1.2i - Design Giugiaro,Gasolina,113000.0,65.0,Nacional,Queluz e Belas,Lisboa,Fevereiro,2006.0,1,Negociável,3850.0,https://www.standvirtual.com/anuncio/fiat-grande-punto-1-2i-design-giugiaro-ID8Nw00W.html#166c76fbc4
Land Rover Range Rover Classic 300 Tdi,Diesel,350000.0,111.0,,Alvalade,Lisboa,Julho,1994.0,0,Negociável,10500.0,https://www.standvirtual.com/anuncio/land-rover-range-rover-classic-300-tdi-ID8NJqiJ.html#166c76fbc4
Audi A3 Sportback,Híbrido (Gasolina),75000.0,204.0,,Mafra,Lisboa,Junho,2014.0,1,Negociável,19100.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-ID8NLhfB.html#166c76fbc4
Jaguar X-Type Executive,Diesel,160000.0,136.0,,Faro (Sé e São Pedro),Faro,Junho,2004.0,0,Negociável,6500.0,https://www.standvirtual.com/anuncio/jaguar-x-type-executive-ID8OFEPU.html#166c76fbc4
Aixam City Sport,Diesel,39800.0,5.0,,Porto Salvo,Lisboa,Maio,2009.0,1,Negociável,7800.0,https://www.standvirtual.com/anuncio/aixam-city-sport-ID8OFEm2.html#166c76fbc4
Volvo XC 90 R-Design,Diesel,68500.0,190.0,Nacional,Santo Tirso,Porto,Março,2017.0,0,Negociável,52000.0,https://www.standvirtual.com/anuncio/volvo-xc-90-r-design-ID8Nk13h.html#166c76fbc4
Porsche Cayenne 3.0 Diesel,Diesel,68000.0,245.0,Nacional,Avessadas e Rosém,Porto,Janeiro,2014.0,1,Negociável,54900.0,https://www.standvirtual.com/anuncio/porsche-cayenne-3-0-diesel-ID8OFijJ.html#166c76fbc4
BMW 320,Diesel,300000.0,136.0,,Cacém e São Marcos,Lisboa,Abril,2000.0,0,Negociável,3490.0,https://www.standvirtual.com/anuncio/bmw-320-ID8OFDDn.html#166c76fbc4
Renault Mégane,Gasolina,290000.0,70.0,,Vila Verde e Barbudo,Braga,Março,2000.0,0,Negociável,1150.0,https://www.standvirtual.com/anuncio/renault-mgane-ID8OFDEF.html#166c76fbc4
Ford S-Max 1.8 TDCi Trend 7L,Diesel,125000.0,125.0,Nacional,Alcabideche,Lisboa,Junho,2007.0,1,Negociável,7990.0,https://www.standvirtual.com/anuncio/ford-s-max-1-8-tdci-trend-7l-ID8OFD9R.html#166c76fbc4
Smart ForFour 1.0 Passion,Gasolina,45000.0,71.0,,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Lisboa,Maio,2016.0,0,Negociável,9250.0,https://www.standvirtual.com/anuncio/smart-forfour-1-0-passion-ID8O0tdy.html#166c76fbc4
Kia Sportage 1.7 CRDi ISG TX Prime,Diesel,150000.0,115.0,,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Aveiro,Fevereiro,2015.0,0,Negociável,16000.0,https://www.standvirtual.com/anuncio/kia-sportage-1-7-crdi-isg-tx-prime-ID8OuBo1.html#166c76fbc4
Opel Astra 1.6 CDTI Edition S/S,Diesel,58000.0,110.0,,Vila Nova de Famalicão e Calendário,Braga,Dezembro,2015.0,1,Valor Fixo,15000.0,https://www.standvirtual.com/anuncio/opel-astra-1-6-cdti-edition-s-s-ID8OFBVv.html#166c76fbc4
Citroën C5 Aircross 1.5 BlueHDi Feel EAT8,Diesel,8500.0,130.0,,Portimão,Faro,Fevereiro,2019.0,0,Negociável,27500.0,https://www.standvirtual.com/anuncio/citron-c5-aircross-1-5-bluehdi-feel-eat8-ID8OEDMy.html#166c76fbc4
Renault Clio,Diesel,150000.0,90.0,,Fafe,Braga,Março,2015.0,0,Negociável,9500.0,https://www.standvirtual.com/anuncio/renault-clio-ID8OFrSB.html#166c76fbc4
Mercedes-Benz C 220 CDI Avantgarde,Diesel,412000.0,143.0,,Santo António dos Olivais,Coimbra,Fevereiro,2003.0,0,Valor Fixo,5000.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-cdi-avantgarde-ID8OFuSj.html#5bcf408a7b
Renault Mégane 1.5 dCi Luxe,Diesel,164000.0,110.0,Importado,"Leiria, Pousos, Barreira e Cortes",Leiria,Novembro,2011.0,0,Negociável,7990.0,https://www.standvirtual.com/anuncio/renault-mgane-1-5-dci-luxe-ID8OFtsj.html#5bcf408a7b
MINI One Standard,Gasolina,83000.0,102.0,Importado,Alverca do Ribatejo e Sobralinho,Lisboa,Dezembro,2016.0,1,Valor Fixo,14500.0,https://www.standvirtual.com/anuncio/mini-one-standard-ID8OFsOG.html#5bcf408a7b
MINI Cooper D JCW FULL PACK*HARMAN/KARDON*LED’S*17”,Diesel,93258.0,116.0,,Viseu,Viseu,Março,2016.0,0,Negociável,20200.0,https://www.standvirtual.com/anuncio/mini-cooper-d-jcw-full-packharman-kardonleds17-ID8Nr5w0.html#5bcf408a7b
Mazda CX-3 1.5 Sky.Excellence AT HT Leather White Navi,Diesel,54500.0,105.0,Nacional,Esmoriz,Aveiro,Outubro,2017.0,0,Negociável,20000.0,https://www.standvirtual.com/anuncio/mazda-cx-3-1-5-sky-excellence-at-ht-leather-white-navi-ID8OFsuE.html#5bcf408a7b
BMW 216 Gran Tourer Automática 7 lugares,Diesel,99815.0,115.0,Importado,Póvoa de Santo Adrião e Olival Basto,Lisboa,Janeiro,2017.0,0,Valor Fixo,21990.0,https://www.standvirtual.com/anuncio/bmw-216-gran-tourer-automtica-7-lugares-ID8OFs3k.html#5bcf408a7b
Nissan Micra,Gasolina,165250.0,59.0,Nacional,Amoreira,Leiria,Março,2008.0,0,Negociável,4800.0,https://www.standvirtual.com/anuncio/nissan-micra-ID8OFrRF.html#5bcf408a7b
Renault Clio Limited,Diesel,93200.0,90.0,,Benfica,Lisboa,Outubro,2016.0,0,Negociável,11250.0,https://www.standvirtual.com/anuncio/renault-clio-limited-ID8OFrZ1.html#5bcf408a7b
Audi Q5 2.0 TDi S-tronic,Diesel,151000.0,170.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Maio,2010.0,0,Negociável,19990.0,https://www.standvirtual.com/anuncio/audi-q5-2-0-tdi-s-tronic-ID8OFrRW.html#5bcf408a7b
BMW 535 d xDrive Auto,Diesel,380000.0,313.0,Nacional,"Santa Iria de Azoia, São João da Talha e Bobadela",Lisboa,Maio,2011.0,1,Valor Fixo,19990.0,https://www.standvirtual.com/anuncio/bmw-535-d-xdrive-auto-ID8OE9Eq.html#5bcf408a7b
Toyota Aygo,Diesel,170500.0,70.0,,Coucieiro,Braga,Julho,2006.0,0,Negociável,4750.0,https://www.standvirtual.com/anuncio/toyota-aygo-ID8OFrIm.html#5bcf408a7b
Land Rover Range Rover 2 portas,Diesel,211000.0,100.0,,Nespereira,Braga,Março,1992.0,0,Valor Fixo,9950.0,https://www.standvirtual.com/anuncio/land-rover-range-rover-2-portas-ID8Oqge1.html#5bcf408a7b
Toyota C-HR 1.8 HSD Exclusive+P.Luxury,Híbrido (Gasolina),8866.0,122.0,Nacional,Mafamude e Vilar do Paraíso,Porto,Outubro,2018.0,0,Negociável,29000.0,https://www.standvirtual.com/anuncio/toyota-c-hr-1-8-hsd-exclusive-p-luxury-ID8OFqZH.html#5bcf408a7b
SEAT Ibiza SEAT IBIZA 1.0 TSI STYLE 95Cv,Gasolina,16000.0,95.0,Nacional,Moscavide e Portela,Lisboa,Fevereiro,2019.0,1,Valor Fixo,14000.0,https://www.standvirtual.com/anuncio/seat-ibiza-seat-ibiza-1-0-tsi-style-95cv-ID8OtMhl.html#5bcf408a7b
VW Golf Sportsvan 2.0 TDI Highline DSG,Diesel,53999.0,150.0,,Maia,Porto,Setembro,2017.0,0,Negociável,26250.0,https://www.standvirtual.com/anuncio/vw-golf-sportsvan-2-0-tdi-highline-dsg-ID8OuyKV.html#5bcf408a7b
BMW i3 REX HARMAN CARDON,Híbrido (Gasolina),65000.0,170.0,,Porto,Porto,Junho,2015.0,0,Negociável,20000.0,https://www.standvirtual.com/anuncio/bmw-i3-rex-harman-cardon-ID8NJpUf.html#5bcf408a7b
Toyota Yaris 1.0 VVT-i AC Manual,Gasolina,77400.0,69.0,Nacional,"Aldoar, Foz do Douro e Nevogilde",Porto,Julho,2009.0,1,Negociável,6500.0,https://www.standvirtual.com/anuncio/toyota-yaris-1-0-vvt-i-ac-manual-ID8OzGXN.html#5bcf408a7b
Volvo V40 1.6 D2 Eco Momentum,Diesel,178000.0,115.0,Nacional,Penafiel,Porto,Janeiro,2013.0,0,Negociável,11750.0,https://www.standvirtual.com/anuncio/volvo-v40-1-6-d2-eco-momentum-ID8OFq3y.html#5bcf408a7b
Opel Insignia Sports Tourer 2.0 CDTi Cosmo,Diesel,218004.0,140.0,Nacional,Póvoa de Santa Iria e Forte da Casa,Lisboa,Junho,2009.0,1,Valor Fixo,6700.0,https://www.standvirtual.com/anuncio/opel-insignia-sports-tourer-2-0-cdti-cosmo-ID8OKcNO.html#5bcf408a7b
Nissan Qashqai 1.5 dCi Tekna Premium 18,Diesel,190000.0,110.0,Nacional,Alfena,Porto,Fevereiro,2011.0,0,Negociável,12990.0,https://www.standvirtual.com/anuncio/nissan-qashqai-1-5-dci-tekna-premium-18-ID8OFpAr.html#5bcf408a7b
Porsche Boxster 718 S PDK 350cv,Gasolina,39000.0,350.0,,Canidelo,Porto,Abril,2017.0,0,Negociável,72700.0,https://www.standvirtual.com/anuncio/porsche-boxster-718-s-pdk-350cv-ID8LZgbA.html#5bcf408a7b
Smart ForTwo 71cv,Gasolina,32599.0,71.0,,Nespereira,Braga,Abril,2018.0,1,Negociável,8900.0,https://www.standvirtual.com/anuncio/smart-fortwo-71cv-ID8OFo3O.html#5bcf408a7b
BMW 520 d xDrive Auto,Diesel,228000.0,184.0,,Alfena,Porto,Dezembro,2013.0,0,Valor Fixo,19900.0,https://www.standvirtual.com/anuncio/bmw-520-d-xdrive-auto-ID8OFolh.html#5bcf408a7b
Peugeot Expert,Diesel,200000.0,120.0,,Alcains,Castelo Branco,Dezembro,2008.0,0,Negociável,12500.0,https://www.standvirtual.com/anuncio/peugeot-expert-ID8OFo7s.html#5bcf408a7b
BMW 420 Gran Coupé,Diesel,22000.0,190.0,Nacional,"Campo (São Martinho), São Salvador do Campo e Negrelos (São Mamede)",Porto,Janeiro,2018.0,0,Negociável,41500.0,https://www.standvirtual.com/anuncio/bmw-420-gran-coup-ID8OEuYo.html#5bcf408a7b
Renault Scénic 1.6 dCi Bose Edition,Diesel,123000.0,130.0,Nacional,"Campo (São Martinho), São Salvador do Campo e Negrelos (São Mamede)",Porto,Julho,2011.0,0,Negociável,9900.0,https://www.standvirtual.com/anuncio/renault-scnic-1-6-dci-bose-edition-ID8OFnKn.html#5bcf408a7b
BMW 120 d Line Sport,Diesel,165000.0,190.0,,Fernão Ferro,Setúbal,Setembro,2015.0,0,Negociável,20950.0,https://www.standvirtual.com/anuncio/bmw-120-d-line-sport-ID8OFnl8.html#5bcf408a7b
Opel Insignia Sports Tourer 2.0 CDTi Cosmo Active-Select,Diesel,160000.0,160.0,Nacional,"Seixal, Arrentela e Aldeia de Paio Pires",Setúbal,Maio,2009.0,0,Negociável,9990.0,https://www.standvirtual.com/anuncio/opel-insignia-sports-tourer-2-0-cdti-cosmo-active-select-ID8OjEPV.html#5bcf408a7b
MINI Cooper Caixa Automática,Gasolina,52000.0,122.0,Nacional,"Leiria, Pousos, Barreira e Cortes",Leiria,Julho,2013.0,1,Negociável,14500.0,https://www.standvirtual.com/anuncio/mini-cooper-caixa-automtica-ID8OFmRX.html#5bcf408a7b
Audi A6 Avant,Diesel,250000.0,140.0,,Fátima,Santarém,Abril,2007.0,0,Valor Fixo,8500.0,https://www.standvirtual.com/anuncio/audi-a6-avant-ID8NIIIM.html#5bcf408a7b
BMW 320 d Touring,Diesel,252000.0,184.0,Importado,Pedroso e Seixezelo,Porto,Março,2012.0,1,Negociável,14500.0,https://www.standvirtual.com/anuncio/bmw-320-d-touring-ID8Ouzyk.html#5bcf408a7b
Toyota Avensis Sedan 2.0 D-4D,Diesel,330281.0,143.0,Nacional,Pedroso e Seixezelo,Porto,Maio,2015.0,1,Negociável,10900.0,https://www.standvirtual.com/anuncio/toyota-avensis-sedan-2-0-d-4d-ID8OuFd1.html#5bcf408a7b
Peugeot 307 Break,Gasolina,190000.0,110.0,,Vila Franca de Xira,Lisboa,Julho,2001.0,0,Negociável,1600.0,https://www.standvirtual.com/anuncio/peugeot-307-break-ID8OFmnD.html#56053ea6ff
Mercedes-Benz C 200,Diesel,157000.0,136.0,Importado,Pedroso e Seixezelo,Porto,Julho,2015.0,1,Valor Fixo,19900.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8OoqoZ.html#56053ea6ff
SEAT Ibiza 1.4 TDi Sport,Diesel,166000.0,80.0,Nacional,Parque das Nações,Lisboa,Dezembro,2008.0,0,Negociável,6250.0,https://www.standvirtual.com/anuncio/seat-ibiza-1-4-tdi-sport-ID8OFmmr.html#56053ea6ff
Peugeot 307 SW 1.6 HDi FAP Executive,Diesel,153000.0,90.0,,Vila Franca de Xira,Lisboa,Janeiro,2006.0,0,Negociável,4500.0,https://www.standvirtual.com/anuncio/peugeot-307-sw-1-6-hdi-fap-executive-ID8OseB4.html#56053ea6ff
Audi A3 Sportback 1.6 TDi Attraction Special Edition,Diesel,121000.0,105.0,,Loures,Lisboa,Julho,2012.0,0,Negociável,12000.0,https://www.standvirtual.com/anuncio/audi-a3-sportback-1-6-tdi-attraction-special-edition-ID8OujAL.html#56053ea6ff
Audi A1 Sportback,Diesel,121000.0,105.0,,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Setúbal,Setembro,2012.0,0,Negociável,12000.0,https://www.standvirtual.com/anuncio/audi-a1-sportback-ID8MQJ2M.html#56053ea6ff
Mercedes-Benz E 250 CDi Avantgarde BlueEfficiency Auto.,Diesel,260000.0,204.0,,Penafiel,Porto,Julho,2011.0,0,Negociável,17990.0,https://www.standvirtual.com/anuncio/mercedes-benz-e-250-cdi-avantgarde-blueefficiency-auto-ID8OFlbL.html#56053ea6ff
VW Passat 1.6 TDI 120cv,Diesel,125468.0,120.0,Nacional,Bougado (São Martinho e Santiago),Porto,Outubro,2015.0,1,Negociável,14390.0,https://www.standvirtual.com/anuncio/vw-passat-1-6-tdi-120cv-ID8OzUHG.html#56053ea6ff
VW Golf Variant 1.6 TDI GPS EDITION,Diesel,135652.0,110.0,Nacional,Bougado (São Martinho e Santiago),Porto,Novembro,2016.0,1,Negociável,13890.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-gps-edition-ID8NZsQr.html#56053ea6ff
VW Golf Variant 1.6 TDI CONFORTLINE,Diesel,149055.0,105.0,Nacional,Bougado (São Martinho e Santiago),Porto,Maio,2014.0,1,Negociável,11890.0,https://www.standvirtual.com/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8NFpFM.html#56053ea6ff
BMW 635 D NACIONAL PACK M FULL EXTRAS,Diesel,201000.0,286.0,Nacional,Ferreiros e Gondizalves,Braga,Abril,2008.0,0,Negociável,21700.0,https://www.standvirtual.com/anuncio/bmw-635-d-nacional-pack-m-full-extras-ID8OFkte.html#56053ea6ff
BMW X2 20 d xDrive Auto Pack M,Diesel,23610.0,190.0,Nacional,"Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matac",Lisboa,Maio,2018.0,1,Valor Fixo,48999.0,https://www.standvirtual.com/anuncio/bmw-x2-20-d-xdrive-auto-pack-m-ID8MZiqT.html#56053ea6ff
Renault Captur 1.5 dCi 90 Exclusive,Diesel,8815.0,90.0,,Lomar e Arcos,Braga,Abril,2019.0,1,Valor Fixo,20990.0,https://www.standvirtual.com/anuncio/renault-captur-1-5-dci-90-exclusive-ID8On6ov.html#56053ea6ff
Renault Mégane Sport Tourer ST 1.5 Blue dCi 115cv GT Line 5p,Diesel,7970.0,115.0,,Lomar e Arcos,Braga,Abril,2019.0,1,Valor Fixo,23990.0,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-st-1-5-blue-dci-115cv-gt-line-5p-ID8On6Kn.html#56053ea6ff
Renault Talisman 1.6 dCi 130cv Energy Executive EDC 4p,Diesel,20693.0,130.0,,Lomar e Arcos,Braga,Março,2018.0,1,Valor Fixo,24450.0,https://www.standvirtual.com/anuncio/renault-talisman-1-6-dci-130cv-energy-executive-edc-4p-ID8On2wY.html#56053ea6ff
Opel Astra Caravan 1.3 CDTi Cosmo,Diesel,225000.0,90.0,,São Sebastião,Setúbal,Novembro,2006.0,0,Valor Fixo,3500.0,https://www.standvirtual.com/anuncio/opel-astra-caravan-1-3-cdti-cosmo-ID8OuDuF.html#56053ea6ff
BMW M3 Auto,Gasolina,93000.0,420.0,Importado,"Almada, Cova da Piedade, Pragal e Cacilhas",Setúbal,Abril,2008.0,1,Negociável,45500.0,https://www.standvirtual.com/anuncio/bmw-m3-auto-ID8OFkdB.html#56053ea6ff
Mercedes-Benz C 200 BlueTEC Avantgarde,Diesel,185000.0,136.0,Importado,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Viana do Castelo,Dezembro,2014.0,0,Negociável,17950.0,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-bluetec-avantgarde-ID8OrRem.html#56053ea6ff
BMW 320 d Touring Navigator,Diesel,333000.0,150.0,Importado,Lordelo,Vila Real,Agosto,2006.0,0,Valor Fixo,7400.0,https://www.standvirtual.com/anuncio/bmw-320-d-touring-navigator-ID8OsMYN.html#56053ea6ff
BMW 523,Gasolina,349786.0,170.0,,Póvoa de Santa Iria e Forte da Casa,Lisboa,Junho,1997.0,0,Valor Fixo,2850.0,https://www.standvirtual.com/anuncio/bmw-523-ID8OFjR9.html#56053ea6ff
Nissan Micra,Gasolina,50000.0,59.0,,Santo António,Lisboa,Janeiro,2015.0,1,Negociável,8000.0,https://www.standvirtual.com/anuncio/nissan-micra-ID8O2ONl.html#56053ea6ff
Mercedes-Benz CLA 180 d AMG Line Aut.,Diesel,48000.0,109.0,Nacional,Carnaxide e Queijas,Lisboa,Abril,2017.0,1,Valor Fixo,29900.0,https://www.standvirtual.com/anuncio/mercedes-benz-cla-180-d-amg-line-aut-ID8OJr20.html#56053ea6ff
BMW 520,Diesel,185000.0,184.0,Importado,Encosta do Sol,Lisboa,Janeiro,2011.0,0,Negociável,17990.0,https://www.standvirtual.com/anuncio/bmw-520-ID8MJCgx.html#56053ea6ff
Audi A4 Avant 2.0 TDi Sport Multitronic,Diesel,239000.0,143.0,,Alcabideche,Lisboa,Junho,2008.0,0,Negociável,12750.0,https://www.standvirtual.com/anuncio/audi-a4-avant-2-0-tdi-sport-multitronic-ID8OoKkf.html#56053ea6ff
BMW 320,Diesel,101000.0,183.0,Nacional,Caldas da Rainha - Santo Onofre e Serra do Bouro,Leiria,Dezembro,2014.0,0,Negociável,19999.0,https://www.standvirtual.com/anuncio/bmw-320-ID8OFj8o.html#56053ea6ff
Honda Civic,Diesel,18000.0,120.0,,Canaviais,Évora,Março,2017.0,1,Negociável,19900.0,https://www.standvirtual.com/anuncio/honda-civic-ID8OuBOq.html#56053ea6ff
